Protein,Protein ID,Gene,log2FC,FC,P.value,FDR,mean c,mean ptx3,Class,is_onoff
sp|Q9NYB9|ABI2_HUMAN,Q9NYB9,ABI2,-0.012851125,0.991131835,0.964977879,0.9895658700689223,0.795186293,0.78813445,NS,False
sp|Q9NYF8|BCLF1_HUMAN,Q9NYF8,BCLAF1,0.0337461,1.02366673,0.857349106,0.9515334788562387,12.55171967,12.84877783,NS,False
sp|Q9NYH9|UTP6_HUMAN,Q9NYH9,UTP6,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NYJ1|COA4_HUMAN,Q9NYJ1,COA4,-0.119186791,0.920706482,0.775344094,0.9260032504128218,1.427634758,1.314432576,NS,False
sp|Q9NYK5|RM39_HUMAN,Q9NYK5,MRPL39,-0.039783294,0.97280106,0.838849864,0.9493623745125604,0.427552852,0.415923868,NS,False
sp|Q9NYL2|M3K20_HUMAN,Q9NYL2,MAP3K20,-5.831189051,0.017564556,0.374327402,0.7154409222873785,0.0147906,0.00025979,NS,True
sp|Q9NYL4|FKB11_HUMAN,Q9NYL4,FKBP11,0.028295551,1.019806579,0.899445407,0.9657100300567809,1.97448811,2.013595965,NS,False
sp|Q9NYL9|TMOD3_HUMAN,Q9NYL9,TMOD3,0.03402481,1.023864508,0.92851383,0.9743219287980358,14.45380936,14.79874241,NS,False
sp|Q9NYM9|BET1L_HUMAN,Q9NYM9,BET1L,1.517917421,2.863773556,0.139801157,0.5358636397345824,0.112424222,0.321957515,NS,False
sp|Q9NYQ7|CELR3_HUMAN,Q9NYQ7,CELSR3,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NYT0|PLEK2_HUMAN,Q9NYT0,PLEK2,0.422131907,1.339906105,0.611253126,0.8509440306910223,2.028391288,2.717853871,NS,False
sp|Q9NYU2|UGGG1_HUMAN,Q9NYU2,UGGT1,0.282468741,1.216274394,0.144989809,0.5426066784984755,7.478659314,9.096101825,NS,False
sp|Q9NYV4|CDK12_HUMAN,Q9NYV4,CDK12,-0.341231033,0.789367468,0.183188021,0.5934700000131148,0.297605973,0.234920473,NS,False
sp|Q9NYY8|FAKD2_HUMAN,Q9NYY8,FASTKD2,-8.098722237,0.00364789,0.116898567,0.5117853503006873,0.071216612,0.00025979,NS,True
sp|Q9NYZ3|GTSE1_HUMAN,Q9NYZ3,GTSE1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NZ01|TECR_HUMAN,Q9NZ01,TECR,-0.733805472,0.601315698,0.543988345,0.8178925768952848,1.132506191,0.680993751,NS,False
sp|Q9NZ08|ERAP1_HUMAN,Q9NZ08,ERAP1,0.269978053,1.205789484,0.724361145,0.9036795726798379,15.19405408,18.32083063,NS,False
sp|Q9NZ09|UBAP1_HUMAN,Q9NZ09,UBAP1,0.206818739,1.154140401,0.622927582,0.858185866335578,0.320807278,0.370256641,NS,False
sp|Q9NZ32|ARP10_HUMAN,Q9NZ32,ACTR10,-1.868855407,0.273790557,0.351150928,0.7154409222873785,1.0439052,0.285811386,NS,False
sp|Q9NZ45|CISD1_HUMAN,Q9NZ45,CISD1,-0.101027065,0.932368995,0.918155195,0.9715857673028867,0.549380068,0.512224942,NS,False
sp|Q9NZ63|TLS1_HUMAN,Q9NZ63,C9orf78,1.325229956,2.505728242,0.082071879,0.4389683288562092,0.282953283,0.709004032,NS,False
sp|Q9NZ72|STMN3_HUMAN,Q9NZ72,STMN3,0.164324846,1.120641516,0.850477667,0.949491210798548,0.14847104,0.166382811,NS,False
sp|Q9NZB2|F120A_HUMAN,Q9NZB2,FAM120A,0.049135018,1.034644406,0.846947782,0.949491210798548,4.408680938,4.561417072,NS,False
sp|Q9NZD2|GLTP_HUMAN,Q9NZD2,GLTP,0.11923119,1.086155898,0.373794021,0.7154409222873785,0.373093909,0.40523815,NS,False
sp|Q9NZD8|SPG21_HUMAN,Q9NZD8,SPG21,0.239567613,1.180638762,0.827830166,0.9450538027447796,0.135045294,0.159439709,NS,False
sp|Q9NZE8|RM35_HUMAN,Q9NZE8,MRPL35,1.478802377,2.787172658,0.148578095,0.5491130716102333,0.102545347,0.285811588,NS,False
sp|Q9NZI7|UBIP1_HUMAN,Q9NZI7,UBP1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NZI8|IF2B1_HUMAN,Q9NZI8,IGF2BP1,-0.20562376,0.867163682,0.60236599,0.8475676191377829,8.003561588,6.940397932,NS,False
sp|Q9NZL4|HPBP1_HUMAN,Q9NZL4,HSPBP1,-0.224479751,0.855903617,0.817548964,0.9431179996348313,0.16226714,0.138885032,NS,False
sp|Q9NZL9|MAT2B_HUMAN,Q9NZL9,MAT2B,0.076669659,1.054580817,0.362043903,0.7154409222873785,6.756030284,7.124779934,NS,False
sp|Q9NZM1|MYOF_HUMAN,Q9NZM1,MYOF,-0.010938791,0.99244648,0.943201562,0.9786812488207947,38.93626803,38.64216217,NS,False
sp|Q9NZM3|ITSN2_HUMAN,Q9NZM3,ITSN2,0.018417313,1.012847741,0.981525772,0.9933929668713932,2.266279917,2.295396493,NS,False
sp|Q9NZM5|NOP53_HUMAN,Q9NZM5,NOP53,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NZN4|EHD2_HUMAN,Q9NZN4,EHD2,-0.089731574,0.939697572,0.749281195,0.913159153812004,1.742924938,1.637822332,NS,False
sp|Q9NZN5|ARHGC_HUMAN,Q9NZN5,ARHGEF12,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NZN8|CNOT2_HUMAN,Q9NZN8,CNOT2,0.369711283,1.292094227,0.11556404,0.5117853503006873,0.508641821,0.65721316,NS,False
sp|Q9NZP5|O5AC2_HUMAN,Q9NZP5,OR5AC2,-0.120441617,0.919906019,0.884834769,0.9590593191589404,0.175606205,0.161541205,NS,False
sp|Q9NZQ3|SPN90_HUMAN,Q9NZQ3,NCKIPSD,-5.849968538,0.017337401,0.374321793,0.7154409222873785,0.014984387,0.00025979,NS,True
sp|Q9NZT1|CALL5_HUMAN,Q9NZT1,CALML5,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NZT2|OGFR_HUMAN,Q9NZT2,OGFR,0.097199768,1.069695197,0.568017669,0.8322251117251637,5.632456684,6.025011862,NS,False
sp|Q9NZU5|LMCD1_HUMAN,Q9NZU5,LMCD1,0.27682636,1.211526835,0.301064997,0.7154409222873785,0.253607643,0.307252465,NS,False
sp|Q9NZV1|CRIM1_HUMAN,Q9NZV1,CRIM1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9NZZ3|CHMP5_HUMAN,Q9NZZ3,CHMP5,0.472880828,1.387878071,0.077911174,0.4259953945879733,6.462469182,8.969119261,NS,False
sp|Q9P000|COMD9_HUMAN,Q9P000,COMMD9,1.826668708,3.547170577,0.047789858,0.34157374086666664,2.544620978,9.026204662,Exploratory_Up,False
sp|Q9P003|CNIH4_HUMAN,Q9P003,CNIH4,-0.090078023,0.93947194,0.724932253,0.9036795726798379,0.82789418,0.777783351,NS,False
sp|Q9P013|CWC15_HUMAN,Q9P013,CWC15,0.745272588,1.676290964,0.243028929,0.6711316318278966,1.224468973,2.052566276,NS,False
sp|Q9P015|RM15_HUMAN,Q9P015,MRPL15,-1.201503754,0.434821821,0.003093138,0.32474893437499996,0.663317668,0.288424996,Stringent_Down,False
sp|Q9P016|THYN1_HUMAN,Q9P016,THYN1,-0.168074737,0.890029625,0.635037565,0.862747522267699,3.782175052,3.366247845,NS,False
sp|Q9P032|NDUF4_HUMAN,Q9P032,NDUFAF4,-0.642474371,0.640613288,0.583857589,0.8387187717934464,9.386618303,6.013192415,NS,False
sp|Q9P035|HACD3_HUMAN,Q9P035,HACD3,0.041322156,1.029056472,0.958727014,0.9875940102769037,0.782141974,0.80486826,NS,False
sp|Q9P086|MED11_HUMAN,Q9P086,MED11,0.811051675,1.75448994,0.60058727,0.8466504437840942,0.038529339,0.067599338,NS,False
sp|Q9P0B6|CC167_HUMAN,Q9P0B6,CCDC167,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P0I2|EMC3_HUMAN,Q9P0I2,EMC3,0.654730089,1.574321389,0.152314358,0.5560323403568773,1.530331799,2.409234082,NS,False
sp|Q9P0J0|NDUAD_HUMAN,Q9P0J0,NDUFA13,0.053753469,1.037961886,0.773275959,0.9255936028010726,1.024300617,1.063185,NS,False
sp|Q9P0J1|PDP1_HUMAN,Q9P0J1,PDP1,-0.555053548,0.680631795,0.279343311,0.7007208024438776,2.445071884,1.664193665,NS,False
sp|Q9P0J7|KCMF1_HUMAN,Q9P0J7,KCMF1,0.182660168,1.134974723,0.636000161,0.8631179631039247,0.943579338,1.070938697,NS,False
sp|Q9P0K7|RAI14_HUMAN,Q9P0K7,RAI14,-0.005038076,0.996513962,0.968471855,0.9900733523313905,6.23913713,6.217387261,NS,False
sp|Q9P0K8|FOXJ2_HUMAN,Q9P0K8,FOXJ2,-0.151263658,0.900461402,0.920807898,0.9729216223757262,0.087799586,0.079060138,NS,False
sp|Q9P0L0|VAPA_HUMAN,Q9P0L0,VAPA,-0.286635297,0.819811824,0.264703927,0.6916957326077701,28.87553042,23.67250126,NS,False
sp|Q9P0P0|RN181_HUMAN,Q9P0P0,RNF181,0.402834356,1.322102798,0.720909833,0.9027216801350318,0.3659226,0.483787293,NS,False
sp|Q9P0R6|GSKIP_HUMAN,Q9P0R6,GSKIP,0.7215314,1.648931422,0.152991613,0.5564130978655835,0.291817437,0.481186942,NS,False
sp|Q9P0S2|COX16_HUMAN,Q9P0S2,COX16,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P0S9|TM14C_HUMAN,Q9P0S9,TMEM14C,9.91915435,968.1953465,3.31298e-05,0.044859846749999994,0.000248116,0.240225079,On/Off,True
sp|Q9P0T7|TMEM9_HUMAN,Q9P0T7,TMEM9,0.450650077,1.366655932,0.531218945,0.810263304646402,0.186607453,0.255028183,NS,False
sp|Q9P0U1|TOM7_HUMAN,Q9P0U1,TOMM7,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P0U3|SENP1_HUMAN,Q9P0U3,SENP1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P0U4|CXXC1_HUMAN,Q9P0U4,CXXC1,-4.985113489,0.031574124,0.374343806,0.7154409222873785,0.008227951,0.00025979,NS,True
sp|Q9P0V9|SEP10_HUMAN,Q9P0V9,SEPTIN10,0.081292729,1.057965608,0.774883938,0.9260032504128218,2.543996155,2.691460438,NS,False
sp|Q9P107|GMIP_HUMAN,Q9P107,GMIP,0.293983769,1.226021067,0.691294288,0.8883158738759488,0.680276072,0.834032796,NS,False
sp|Q9P1F3|ABRAL_HUMAN,Q9P1F3,ABRACL,6.639023905,99.66561184,0.215765029,0.6389664007177323,0.025411174,2.532620171,NS,False
sp|Q9P1U0|RPA12_HUMAN,Q9P1U0,POLR1H,-6.016154887,0.015451012,0.374275305,0.7154409222873785,0.016813807,0.00025979,NS,True
sp|Q9P1Y6|PHRF1_HUMAN,Q9P1Y6,PHRF1,-1.277631406,0.412472143,0.383672153,0.7217740502796935,0.908049257,0.374545023,NS,False
sp|Q9P1Z2|CACO1_HUMAN,Q9P1Z2,CALCOCO1,-0.07469826,0.949540697,0.897974151,0.9657100300567809,0.745763265,0.70813257,NS,False
sp|Q9P206|K1522_HUMAN,Q9P206,KIAA1522,-0.671377012,0.627907081,0.644387932,0.8668989972463769,3.119045326,1.958470648,NS,False
sp|Q9P258|RCC2_HUMAN,Q9P258,RCC2,0.125280806,1.090720009,0.673464728,0.8836749905077499,5.446065617,5.94013274,NS,False
sp|Q9P260|RELCH_HUMAN,Q9P260,RELCH,0.231483703,1.174041742,0.315566282,0.7154409222873785,2.02081386,2.372519824,NS,False
sp|Q9P265|DIP2B_HUMAN,Q9P265,DIP2B,1.095603458,2.137024516,0.040139477,0.34157374086666664,0.25223643,0.539035435,Exploratory_Up,False
sp|Q9P270|SLAI2_HUMAN,Q9P270,SLAIN2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P287|BCCIP_HUMAN,Q9P287,BCCIP,0.237382202,1.17885167,0.110122276,0.5105763693673276,5.673939181,6.688732681,NS,False
sp|Q9P289|STK26_HUMAN,Q9P289,STK26,0.001798546,1.001247435,0.986764273,0.9952778513619557,11.60021077,11.61468127,NS,False
sp|Q9P2B4|CT2NL_HUMAN,Q9P2B4,CTTNBP2NL,0.680241139,1.602407567,0.245817311,0.673459268830735,3.042495695,4.875318123,NS,False
sp|Q9P2D3|HTR5B_HUMAN,Q9P2D3,HEATR5B,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P2E3|ZNFX1_HUMAN,Q9P2E3,ZNFX1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P2E9|RRBP1_HUMAN,Q9P2E9,RRBP1,-0.120403615,0.919930251,0.662121773,0.8779416433783418,50.51905099,46.47400324,NS,False
sp|Q9P2I0|CPSF2_HUMAN,Q9P2I0,CPSF2,-0.866283309,0.548558235,0.325956053,0.7154409222873785,0.241964008,0.132731349,NS,False
sp|Q9P2J5|SYLC_HUMAN,Q9P2J5,LARS1,0.05411647,1.038223084,0.771889446,0.9249652640014632,19.42948382,20.1721386,NS,False
sp|Q9P2M7|CING_HUMAN,Q9P2M7,CGN,6.099491373,68.56932299,0.373657035,0.7154409222873785,0.000248116,0.017013169,NS,True
sp|Q9P2N5|RBM27_HUMAN,Q9P2N5,RBM27,0.39503027,1.31497035,0.206964529,0.6265015776289926,2.028313787,2.667172491,NS,False
sp|Q9P2Q2|FRM4A_HUMAN,Q9P2Q2,FRMD4A,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P2R3|ANFY1_HUMAN,Q9P2R3,ANKFY1,0.119128605,1.086078667,0.689944981,0.8883158738759488,1.094023864,1.188195981,NS,False
sp|Q9P2R7|SUCB1_HUMAN,Q9P2R7,SUCLA2,0.396982854,1.316751273,0.040611866,0.34157374086666664,2.936499712,3.866639734,NS,False
sp|Q9P2T1|GMPR2_HUMAN,Q9P2T1,GMPR2,-0.212404282,0.863097661,0.608040117,0.8509440306910223,0.694045153,0.599028749,NS,False
sp|Q9P2W1|HOP2_HUMAN,Q9P2W1,PSMC3IP,0.183063111,1.135291764,0.686434738,0.886970387,0.167350078,0.189991165,NS,False
sp|Q9P2W9|STX18_HUMAN,Q9P2W9,STX18,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9P2X0|DPM3_HUMAN,Q9P2X0,DPM3,0.955866361,1.939744131,0.408807054,0.7392587664136413,0.019640759,0.038098047,NS,False
sp|Q9P2X3|IMPCT_HUMAN,Q9P2X3,IMPACT,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UBB4|ATX10_HUMAN,Q9UBB4,ATXN10,0.268023694,1.204157157,0.38614052,0.7236028119908465,4.350916523,5.239187272,NS,False
sp|Q9UBB5|MBD2_HUMAN,Q9UBB5,MBD2,-0.278928399,0.824202989,0.534819709,0.8114847871415327,1.501281285,1.237360523,NS,False
sp|Q9UBB6|NCDN_HUMAN,Q9UBB6,NCDN,-2.40463334,0.188857065,0.237908234,0.66674054163242,0.144013894,0.027198041,NS,False
sp|Q9UBB9|TFP11_HUMAN,Q9UBB9,TFIP11,0.744075525,1.674900653,0.522943472,0.8040266368043819,0.142501998,0.238676689,NS,False
sp|Q9UBC2|EP15R_HUMAN,Q9UBC2,EPS15L1,0.254256364,1.192720797,0.450982912,0.7663687138272884,4.295876927,5.123781753,NS,False
sp|Q9UBD5|ORC3_HUMAN,Q9UBD5,ORC3,-0.534043419,0.690616439,0.567911045,0.8322251117251637,0.549366236,0.379401354,NS,False
sp|Q9UBE0|SAE1_HUMAN,Q9UBE0,SAE1,0.616831907,1.533503976,0.58439989,0.8390582724883041,13.05281843,20.01654895,NS,False
sp|Q9UBF2|COPG2_HUMAN,Q9UBF2,COPG2,1.070403184,2.100020169,0.083124227,0.44179908462121215,1.392025224,2.923281046,NS,False
sp|Q9UBF6|RBX2_HUMAN,Q9UBF6,RNF7,1.394428317,2.628843608,0.123593825,0.5137261551607445,0.031157639,0.081908561,NS,False
sp|Q9UBF8|PI4KB_HUMAN,Q9UBF8,PI4KB,0.273249904,1.208527166,0.231003522,0.6591953290360046,0.078555514,0.094936472,NS,False
sp|Q9UBG0|MRC2_HUMAN,Q9UBG0,MRC2,0.738838705,1.668831975,0.319858248,0.7154409222873785,0.313612347,0.523366312,NS,False
sp|Q9UBI1|COMD3_HUMAN,Q9UBI1,COMMD3,-0.021154827,0.985443576,0.972460137,0.9913211431845547,1.342091508,1.322555455,NS,False
sp|Q9UBI6|GBG12_HUMAN,Q9UBI6,GNG12,0.179104595,1.132180982,0.320370819,0.7154409222873785,12.54466844,14.20283504,NS,False
sp|Q9UBK9|UXT_HUMAN,Q9UBK9,UXT,-0.266491633,0.831338751,0.814744638,0.9431179996348313,0.077401631,0.064346975,NS,False
sp|Q9UBL3|ASH2L_HUMAN,Q9UBL3,ASH2L,5.510573148,45.58771356,0.373422422,0.7154409222873785,0.000248116,0.011311056,NS,True
sp|Q9UBM7|DHCR7_HUMAN,Q9UBM7,DHCR7,-8.642340309,0.002502628,0.163506022,0.572620947232525,0.103807003,0.00025979,NS,True
sp|Q9UBN7|HDAC6_HUMAN,Q9UBN7,HDAC6,-1.416690855,0.374570489,0.120209033,0.5117853503006873,0.653995043,0.244967243,NS,False
sp|Q9UBP4|DKK3_HUMAN,Q9UBP4,DKK3,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UBP6|TRMB_HUMAN,Q9UBP6,METTL1,0.163543385,1.120034666,0.91603751,0.9705964985110056,0.043791347,0.049047826,NS,False
sp|Q9UBP9|GULP1_HUMAN,Q9UBP9,GULP1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UBQ0|VPS29_HUMAN,Q9UBQ0,VPS29,-0.448371705,0.732869533,0.249955504,0.67618816784573,2.286165762,1.675461234,NS,False
sp|Q9UBQ5|EIF3K_HUMAN,Q9UBQ5,EIF3K,-0.183477682,0.880577763,0.364942104,0.7154409222873785,12.54353134,11.04555476,NS,False
sp|Q9UBQ6|EXTL2_HUMAN,Q9UBQ6,EXTL2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UBQ7|GRHPR_HUMAN,Q9UBQ7,GRHPR,0.009620856,1.006690954,0.929155734,0.9743219287980358,13.6725933,13.76407599,NS,False
sp|Q9UBR2|CATZ_HUMAN,Q9UBR2,CTSZ,-0.162622623,0.893399515,0.706170932,0.8961745350529853,2.10071831,1.87678072,NS,False
sp|Q9UBS3|DNJB9_HUMAN,Q9UBS3,DNAJB9,-1.640263089,0.320797969,0.326170456,0.7154409222873785,0.09713844,0.031161814,NS,False
sp|Q9UBS4|DJB11_HUMAN,Q9UBS4,DNAJB11,-0.183851926,0.880349365,0.104263562,0.49586032598067636,14.34480179,12.62843715,NS,False
sp|Q9UBS8|RNF14_HUMAN,Q9UBS8,RNF14,1.425211544,2.68553876,0.372287097,0.7154409222873785,0.018060771,0.0485029,NS,False
sp|Q9UBT2|SAE2_HUMAN,Q9UBT2,UBA2,0.019225831,1.013415522,0.634888368,0.862747522267699,10.16305897,10.29940171,NS,False
sp|Q9UBU8|MO4L1_HUMAN,Q9UBU8,MORF4L1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UBU9|NXF1_HUMAN,Q9UBU9,NXF1,0.62442467,1.541595932,0.429963889,0.7512892152989323,0.632040737,0.974351429,NS,False
sp|Q9UBV2|SE1L1_HUMAN,Q9UBV2,SEL1L,-0.875989036,0.544880197,0.58044699,0.8361877530381231,0.071054371,0.03871612,NS,False
sp|Q9UBV8|PEF1_HUMAN,Q9UBV8,PEF1,-0.359110115,0.779645333,0.540840842,0.8155800166523343,1.727096049,1.346522374,NS,False
sp|Q9UBW8|CSN7A_HUMAN,Q9UBW8,COPS7A,0.590325746,1.505586656,0.3910803,0.7254665473857198,0.341236196,0.513760663,NS,False
sp|Q9UBX3|DIC_HUMAN,Q9UBX3,SLC25A10,0.304051391,1.234606585,0.686419824,0.886970387,0.31429644,0.388032454,NS,False
sp|Q9UDR5|AASS_HUMAN,Q9UDR5,AASS,-0.482255842,0.715857412,0.129148565,0.5206235255747126,1.049579998,0.751349621,NS,False
sp|Q9UDT6|CLIP2_HUMAN,Q9UDT6,CLIP2,-0.198582074,0.871406588,0.547790846,0.8194864651735689,4.607195178,4.014740232,NS,False
sp|Q9UDW1|QCR9_HUMAN,Q9UDW1,UQCR10,-0.001878235,0.998698954,0.984578313,0.9942985431571371,2.250087188,2.247159722,NS,False
sp|Q9UDX5|MTFP1_HUMAN,Q9UDX5,MTFP1,-10.26251546,0.000814095,0.373912038,0.7154409222873785,0.319115552,0.00025979,NS,True
sp|Q9UDY4|DNJB4_HUMAN,Q9UDY4,DNAJB4,0.596932212,1.512496928,0.790169454,0.9338466881780988,0.030180377,0.045647727,NS,False
sp|Q9UDY8|MALT1_HUMAN,Q9UDY8,MALT1,0.68328623,1.605793335,0.130187398,0.523414863715221,0.198977047,0.319516016,NS,False
sp|Q9UEE9|CFDP1_HUMAN,Q9UEE9,CFDP1,-11.91300632,0.000259315,0.002387936,0.30015192404761903,1.001832758,0.00025979,On/Off,True
sp|Q9UER7|DAXX_HUMAN,Q9UER7,DAXX,0.14782211,1.107895731,0.08370028,0.44381033995680347,0.75718817,0.838885541,NS,False
sp|Q9UET6|TRM7_HUMAN,Q9UET6,FTSJ1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UEU0|VTI1B_HUMAN,Q9UEU0,VTI1B,-0.560644747,0.677999095,0.656651905,0.8728101931645913,0.57490293,0.389783666,NS,False
sp|Q9UEW8|STK39_HUMAN,Q9UEW8,STK39,-0.746698774,0.595965708,0.177471557,0.5903694748441735,0.79454811,0.473523427,NS,False
sp|Q9UEY8|ADDG_HUMAN,Q9UEY8,ADD3,2.698104876,6.489488976,0.448323243,0.7648600149861015,0.010250825,0.066522618,NS,False
sp|Q9UFC0|LRWD1_HUMAN,Q9UFC0,LRWD1,0.00406758,1.00282341,0.993239952,0.997490947603762,0.294303214,0.295134152,NS,False
sp|Q9UFG5|CS025_HUMAN,Q9UFG5,C19orf25,0.951783203,1.934261972,0.542142068,0.816789675937404,0.0228072,0.044115099,NS,False
sp|Q9UFN0|NPS3A_HUMAN,Q9UFN0,NIPSNAP3A,0.351623649,1.275995861,0.312467839,0.7154409222873785,0.332635673,0.424441742,NS,False
sp|Q9UFW8|CGBP1_HUMAN,Q9UFW8,CGGBP1,-1.231924384,0.425749168,0.104524529,0.49586032598067636,0.942410433,0.401230458,NS,False
sp|Q9UG56|PISD_HUMAN,Q9UG56,PISD,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UG63|ABCF2_HUMAN,Q9UG63,ABCF2,-0.218840343,0.85925584,0.427676327,0.7488911432132669,2.772121577,2.381961654,NS,False
sp|Q9UGI8|TES_HUMAN,Q9UGI8,TES,0.172360286,1.126900615,0.147399266,0.5460440141553544,36.83893186,41.51381498,NS,False
sp|Q9UGJ1|GCP4_HUMAN,Q9UGJ1,TUBGCP4,5.020638293,32.46106195,0.373222618,0.7154409222873785,0.000248116,0.00805412,NS,True
sp|Q9UGK3|STAP2_HUMAN,Q9UGK3,STAP2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q9UGP4|LIMD1_HUMAN,Q9UGP4,LIMD1,0.255560332,1.193799316,0.569845382,0.8322251117251637,1.09959429,1.312694911,NS,False
sp|Q9UGP8|SEC63_HUMAN,Q9UGP8,SEC63,0.070420028,1.050022344,0.535603979,0.8121728032396541,6.779513949,7.118641126,NS,False
sp|Q9UGR2|Z3H7B_HUMAN,Q9UGR2,ZC3H7B,1.171906664,2.253092687,0.242387886,0.671090077561937,0.125865047,0.283585618,NS,False
sp|Q9UGU0|TCF20_HUMAN,Q9UGU0,TCF20,1.931770869,3.815232213,0.276090477,0.6993000889516958,0.029861847,0.113929879,NS,False
sp|Q9UGV2|NDRG3_HUMAN,Q9UGV2,NDRG3,0.06314535,1.044741014,0.623689062,0.8589599782618446,4.728833513,4.94040632,NS,False
sp|Q9UH17|ABC3B_HUMAN,Q9UH17,APOBEC3B,-0.236898017,0.848567884,0.837061708,0.9488306729478301,0.243334424,0.206485777,NS,False
sp|Q9UH62|ARMX3_HUMAN,Q9UH62,ARMCX3,-0.052929065,0.963977203,0.848700955,0.949491210798548,2.003734866,1.931554733,NS,False
sp|Q9UH65|SWP70_HUMAN,Q9UH65,SWAP70,-0.316921566,0.802781032,0.305236759,0.7154409222873785,14.91509373,11.97355434,NS,False
sp|Q9UH99|SUN2_HUMAN,Q9UH99,SUN2,-1.213494154,0.431222944,0.086665537,0.45358174232161874,2.333411748,1.006220684,NS,False
sp|Q9UHA3|RLP24_HUMAN,Q9UHA3,RSL24D1,-0.983511043,0.505747419,0.524175878,0.8050370850735065,0.127231402,0.064346953,NS,False
sp|Q9UHA4|LTOR3_HUMAN,Q9UHA4,LAMTOR3,-0.547580141,0.684166732,0.463275438,0.7725914943497453,0.547580519,0.374636374,NS,False
sp|Q9UHB6|LIMA1_HUMAN,Q9UHB6,LIMA1,-0.074008642,0.949994692,0.901665168,0.9657164327740247,25.37481278,24.10593746,NS,False
sp|Q9UHB7|AFF4_HUMAN,Q9UHB7,AFF4,9.790162099,885.3856,0.089463965,0.4580480376955162,0.000248116,0.219678629,NS,True
sp|Q9UHB9|SRP68_HUMAN,Q9UHB9,SRP68,-0.054017423,0.963250261,0.803690112,0.9377657913307985,5.666773889,5.458521429,NS,False
sp|Q9UHD1|CHRD1_HUMAN,Q9UHD1,CHORDC1,0.110255655,1.079419499,0.770352732,0.9245739218088487,8.307593104,8.967377991,NS,False
sp|Q9UHD2|TBK1_HUMAN,Q9UHD2,TBK1,0.852284795,1.805357806,0.12346364,0.5137261551607445,0.368119207,0.664586883,NS,False
sp|Q9UHD8|SEPT9_HUMAN,Q9UHD8,SEPTIN9,-0.107503789,0.928192671,0.353259535,0.7154409222873785,28.5504522,26.50032049,NS,False
sp|Q9UHD9|UBQL2_HUMAN,Q9UHD9,UBQLN2,1.026916342,2.037664231,0.027789576,0.34157374086666664,1.556236258,3.171086957,Exploratory_Up,False
sp|Q9UHG3|PCYOX_HUMAN,Q9UHG3,PCYOX1,-0.423428619,0.74565045,0.535944919,0.8123897434783951,0.916732987,0.683562365,NS,False
sp|Q9UHI6|DDX20_HUMAN,Q9UHI6,DDX20,0.577242988,1.491995297,0.705002234,0.8956242752016547,0.11417452,0.170347847,NS,False
sp|Q9UHJ6|SHPK_HUMAN,Q9UHJ6,SHPK,-0.758847984,0.59096804,0.053258104,0.34599378833333333,2.618704661,1.547570761,NS,False
